,Unnamed: 0,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Survived
593,593,0.5,1.0,0.4596632319678311,0.125,0.0,0.0507486202230909,1.0,0.0
594,594,1.0,1.0,0.4470972606182458,0.125,0.1666666666666666,0.0471376607072171,1.0,0.0
595,595,0.5,0.0,0.3465694898215631,0.0,0.0,0.0644117102831538,1.0,1.0
596,596,1.0,1.0,0.610454888162855,0.0,0.0,0.0,1.0,0.0
597,597,1.0,1.0,0.3465694898215631,0.0,0.0,0.0141022608119935,0.0,0.0
598,598,0.0,1.0,0.610454888162855,0.125,0.0,0.1111183980924764,0.0,1.0
599,599,0.5,0.0,0.2963056044232219,0.25,0.1666666666666666,0.0527004902316713,1.0,1.0
600,600,1.0,1.0,0.3465694898215631,0.0,0.0,0.0154115752137492,1.0,0.0
601,601,0.0,1.0,0.3465694898215631,0.0,0.0,0.0827592883638098,1.0,0.0
602,602,1.0,1.0,0.5476250314149284,0.0,0.0,0.0157125535690723,1.0,0.0
603,603,0.0,1.0,0.4345312892686604,0.0,0.0,0.0518221487278101,0.0,1.0
604,604,1.0,1.0,0.4470972606182458,0.125,0.0,0.0303515786334255,1.0,0.0
605,605,1.0,1.0,0.3717014325207338,0.0,0.0,0.0154115752137492,1.0,0.0
606,606,0.0,1.0,0.3340035184719778,0.0,0.0,0.0595320352617028,1.0,1.0
607,607,0.5,0.0,0.2711736617240512,0.125,0.3333333333333333,0.081157193460767,0.0,1.0
608,608,0.0,0.0,0.497361146016587,0.0,0.0,0.2995388511917728,1.0,1.0
609,609,1.0,0.0,0.4847951746670017,0.125,0.8333333333333333,0.0610447345183526,1.0,0.0
610,610,1.0,1.0,0.3465694898215631,0.0,0.0,0.0137606835604919,1.0,0.0
611,611,1.0,0.0,0.3465694898215631,0.125,0.0,0.0302539851329965,0.5,1.0
612,612,1.0,1.0,0.3465694898215631,0.0,0.0,0.0151269925664982,0.5,0.0
613,613,1.0,1.0,0.4345312892686604,0.0,0.0,0.0157125535690723,1.0,0.0
614,614,0.5,0.0,0.2963056044232219,0.125,0.3333333333333333,0.1268715505577273,1.0,1.0
615,615,1.0,1.0,0.4219653179190751,0.125,0.1666666666666666,0.028106928123558,1.0,0.0
616,616,1.0,0.0,0.3214375471223925,0.125,0.0,0.0314251071381447,1.0,0.0
617,617,0.5,0.0,0.0449861774315154,0.25,0.1666666666666666,0.0761229303346364,1.0,1.0
618,618,0.5,1.0,0.3214375471223925,0.0,0.0,0.0204946350900944,1.0,0.0
619,619,1.0,1.0,0.3340035184719778,0.125,0.0,0.0282127194780231,0.0,0.0
620,620,0.0,1.0,0.5224930887157577,0.125,0.0,0.1025789668049371,1.0,1.0
621,621,1.0,1.0,0.2460417190248806,0.125,0.1666666666666666,0.0307257521140704,0.0,1.0
622,622,1.0,1.0,0.2586076903744659,0.0,0.0,0.0153303774213923,1.0,0.0
623,623,1.0,1.0,0.2586076903744659,0.0,0.0,0.0314251071381447,1.0,0.0
624,624,0.0,1.0,0.7612465443578789,0.0,0.0,0.063086000173326,1.0,0.0
625,625,0.5,1.0,0.7109826589595376,0.0,0.0,0.0241055946059681,0.5,0.0
626,626,0.0,0.0,0.2586076903744659,0.0,0.0,0.1521644676899149,1.0,1.0
627,627,1.0,1.0,0.3214375471223925,0.0,0.0,0.0154115752137492,1.0,0.0
628,628,1.0,1.0,0.3465694898215631,0.0,0.0,0.0150943963373549,0.5,0.0
629,629,0.0,1.0,1.0,0.0,0.0,0.0585561002574126,1.0,1.0
630,630,1.0,1.0,0.6355868308620256,0.0,0.0,0.013768881414528,1.0,0.0
631,631,0.0,1.0,0.3968333752199044,0.0,0.0,0.0595320352617028,0.0,1.0
632,632,0.0,1.0,0.3465694898215631,0.0,0.0,0.0,1.0,0.0
633,633,1.0,0.0,0.107816034179442,0.375,0.3333333333333333,0.0544571732393937,1.0,0.0
634,634,0.5,0.0,0.3465694898215631,0.0,0.0,0.0253743101115454,1.0,1.0
635,635,1.0,1.0,0.3968333752199044,0.0,0.0,0.0154685698179998,1.0,0.0
636,636,0.5,1.0,0.3842674038703191,0.125,0.1666666666666666,0.051236587725236,1.0,0.0
637,637,1.0,0.0,0.5099271173661725,0.0,0.8333333333333333,0.0774648409655354,1.0,0.0
638,638,1.0,1.0,0.3465694898215631,0.125,0.0,0.0314251071381447,1.0,0.0
639,639,1.0,1.0,0.2460417190248806,0.0,0.0,0.0153303774213923,1.0,0.0
640,640,0.0,0.0,0.2963056044232219,0.0,0.0,0.1352645915946231,0.0,1.0
641,641,1.0,0.0,0.0198542347323448,0.375,0.3333333333333333,0.0544571732393937,1.0,0.0
642,642,1.0,1.0,0.3465694898215631,0.0,0.0,0.1102724576307577,1.0,1.0
643,643,1.0,0.0,0.0041467705453631,0.25,0.1666666666666666,0.0375896981862443,0.0,1.0
644,644,0.0,1.0,0.5978889168132697,0.125,0.0,0.1497654242623688,0.0,1.0
645,645,1.0,1.0,0.2334757476752953,0.0,0.0,0.0154115752137492,1.0,0.0
646,646,0.0,1.0,0.6984166876099522,0.0,0.0,0.0692913853046049,0.0,1.0
647,647,1.0,1.0,0.3465694898215631,0.0,0.0,0.0147366185647821,1.0,0.0
648,648,1.0,0.0,0.2837396330736366,0.0,0.0,0.0147366185647821,1.0,1.0
649,649,1.0,1.0,0.3465694898215631,0.0,0.0,0.0154115752137492,1.0,0.0
650,650,0.5,0.0,0.22090977632571,0.0,0.1666666666666666,0.0448930101973496,1.0,1.0
651,651,1.0,1.0,0.2586076903744659,0.0,0.0,0.0164607053433612,1.0,0.0
652,652,1.0,0.0,0.3465694898215631,0.0,0.0,0.0152815806711778,0.5,1.0
653,653,1.0,0.0,0.22090977632571,0.0,0.0,0.0131751225579178,0.5,0.0
654,654,0.5,1.0,0.2963056044232219,0.25,0.0,0.1434624456306609,1.0,0.0
655,655,1.0,1.0,0.3465694898215631,0.0,0.0,0.0154115752137492,1.0,0.0
656,656,1.0,0.0,0.3968333752199044,0.125,0.1666666666666666,0.0302539851329965,0.5,0.0
657,657,0.5,1.0,0.2837396330736366,0.0,0.0,0.0253743101115454,1.0,0.0
658,658,0.0,1.0,0.723548630309123,0.0,0.3333333333333333,0.2210980752219471,0.0,0.0
659,659,0.0,1.0,0.6230208595124404,0.25,0.0,0.2608674266467732,1.0,1.0
660,660,1.0,1.0,0.497361146016587,0.0,0.0,0.0141022608119935,0.0,0.0
661,661,0.0,1.0,0.5853229454636844,0.0,0.0,0.0499434738445515,1.0,0.0
662,662,1.0,1.0,0.4470972606182458,0.0,0.0,0.0146308272103171,1.0,0.0
663,663,1.0,1.0,0.2460417190248806,0.125,0.0,0.0154685698179998,1.0,1.0
664,664,0.5,1.0,0.3968333752199044,0.25,0.0,0.1434624456306609,1.0,0.0
665,665,0.5,1.0,0.3088715757728072,0.0,0.0,0.0253743101115454,1.0,0.0
666,666,1.0,1.0,0.3465694898215631,0.0,0.0,0.0151757893167127,1.0,0.0
667,667,1.0,1.0,0.5350590600653431,0.0,0.0,0.0157125535690723,1.0,0.0
668,668,0.0,0.0,0.3465694898215631,0.125,0.0,0.1014972404461818,1.0,1.0
669,669,0.5,0.0,0.497361146016587,0.125,0.1666666666666666,0.0761229303346364,1.0,1.0
670,670,0.0,1.0,0.3842674038703191,0.125,0.0,0.1014972404461818,1.0,0.0
671,671,0.5,1.0,0.8743402865041467,0.0,0.0,0.0204946350900944,1.0,0.0
672,672,0.5,1.0,0.3842674038703191,0.0,0.0,0.0253743101115454,1.0,1.0
673,673,0.5,1.0,0.3465694898215631,0.0,0.0,0.0,1.0,0.0
674,674,1.0,1.0,0.22090977632571,0.0,0.0,0.0151757893167127,1.0,0.0
675,675,1.0,1.0,0.3025885900980145,0.0,0.0,0.0157125535690723,1.0,0.0
676,676,1.0,0.0,0.22090977632571,0.0,0.0,0.0192097190634459,1.0,1.0
677,677,1.0,0.0,0.5350590600653431,0.125,1.0,0.0915427034024217,1.0,0.0
678,678,0.0,1.0,0.4470972606182458,0.0,0.1666666666666666,1.0,0.0,1.0
679,679,1.0,0.0,0.3465694898215631,0.0,0.0,0.0158833421948231,0.5,0.0
680,680,0.0,1.0,0.3340035184719778,0.0,0.0,0.1497654242623688,0.0,1.0
681,681,1.0,1.0,0.2460417190248806,0.0,0.0,0.0180060008291543,1.0,0.0
682,682,1.0,1.0,0.1706458909273686,0.625,0.3333333333333333,0.0915427034024217,1.0,0.0
683,683,0.5,1.0,0.7486805730082936,0.125,0.1666666666666666,0.0761229303346364,1.0,0.0
684,684,0.5,1.0,0.3088715757728072,0.125,0.3333333333333333,0.081157193460767,0.0,0.0
685,685,1.0,1.0,0.1706458909273686,0.5,0.1666666666666666,0.0774648409655354,1.0,0.0
686,686,1.0,1.0,0.2334757476752953,0.0,0.0,0.0198520794832697,1.0,0.0
687,687,1.0,1.0,0.22090977632571,0.0,0.0,0.0152163882128912,1.0,0.0
688,688,0.0,0.0,0.183211862276954,0.0,0.1666666666666666,0.4125033279383646,1.0,1.0
689,689,0.0,1.0,0.3842674038703191,0.125,0.0,0.1112565904890839,1.0,1.0
690,690,1.0,0.0,0.0449861774315154,0.0,0.1666666666666666,0.0261876543441209,0.0,1.0
691,691,1.0,1.0,0.3465694898215631,0.0,0.0,0.1102724576307577,1.0,1.0
692,692,1.0,1.0,0.3088715757728072,0.0,0.0,0.0141022608119935,0.0,0.0
693,693,0.0,1.0,0.7486805730082936,0.0,0.0,0.0518221487278101,1.0,0.0
694,694,0.5,1.0,0.648152802211611,0.0,0.0,0.0263502451158356,1.0,0.0
695,695,1.0,1.0,0.5476250314149284,0.0,0.0,0.0157125535690723,1.0,0.0
696,696,1.0,0.0,0.3465694898215631,0.0,0.0,0.0150943963373549,0.5,1.0
697,697,0.0,1.0,0.610454888162855,0.125,0.1666666666666666,0.2164297877224253,0.0,0.0
698,698,1.0,1.0,0.5224930887157577,0.0,0.0,0.0149318055656402,1.0,0.0
699,699,0.0,0.0,0.22090977632571,0.125,0.0,0.4440992237022602,0.0,1.0
700,700,0.0,1.0,0.4345312892686604,0.0,0.0,0.0513097828505578,1.0,1.0
701,701,1.0,0.0,0.22090977632571,0.0,0.1666666666666666,0.0282127194780231,0.0,0.0
702,702,1.0,1.0,0.3088715757728072,0.0,0.0,0.015110792045427,0.5,0.0
703,703,1.0,1.0,0.3214375471223925,0.125,0.0,0.0153303774213923,1.0,0.0
704,704,0.5,1.0,0.4847951746670017,0.0,0.0,0.0507486202230909,1.0,0.0
705,705,0.5,0.0,0.5601910027645137,0.0,0.0,0.0263502451158356,1.0,1.0
706,706,0.0,1.0,0.5224930887157577,0.0,0.0,0.0513097828505578,1.0,1.0
707,707,0.0,0.0,0.2711736617240512,0.0,0.0,0.2958058998003627,1.0,1.0
708,708,1.0,1.0,0.3465694898215631,0.125,0.1666666666666666,0.0297578197768153,0.0,1.0
709,709,0.0,0.0,0.2963056044232219,0.0,0.0,0.0966257632787668,0.0,1.0
710,710,0.0,1.0,0.3465694898215631,0.0,0.0,0.0518221487278101,1.0,0.0
711,711,0.0,1.0,0.5978889168132697,0.125,0.0,0.1014972404461818,1.0,1.0
712,712,1.0,1.0,0.3591354611711485,0.0,0.0,0.0185101688523707,1.0,0.0
713,713,0.5,1.0,0.648152802211611,0.0,0.0,0.0253743101115454,1.0,0.0
714,714,1.0,1.0,0.2334757476752953,0.0,0.0,0.0149318055656402,1.0,0.0
715,715,0.0,0.0,0.4722292033174164,0.0,0.0,0.4440992237022602,0.0,1.0
716,716,0.5,0.0,0.3340035184719778,0.0,0.0,0.0204946350900944,1.0,1.0
717,717,1.0,1.0,0.3465694898215631,0.0,0.0,0.0302539851329965,0.5,0.0
718,718,1.0,1.0,0.4093993465694898,0.0,0.0,0.0151757893167127,1.0,0.0
719,719,0.5,0.0,0.0701181201306861,0.0,0.1666666666666666,0.0644117102831538,1.0,1.0
720,720,1.0,1.0,0.2083438049761246,0.125,0.0,0.013768881414528,1.0,0.0
721,721,0.5,1.0,0.4219653179190751,0.0,0.0,0.0253743101115454,1.0,0.0
722,722,0.5,1.0,0.6230208595124404,0.0,0.0,0.0253743101115454,1.0,0.0
723,723,0.0,1.0,0.3340035184719778,0.125,0.0,0.1036442974556203,1.0,1.0
724,724,1.0,1.0,0.2460417190248806,0.0,0.0,0.0169080739493278,1.0,0.0
725,725,0.5,0.0,0.3717014325207338,0.375,0.0,0.0409892701801888,1.0,1.0
726,726,1.0,0.0,0.3465694898215631,0.0,0.0,0.015102594191391,0.5,1.0
727,727,0.5,1.0,0.3088715757728072,0.125,0.0,0.0507486202230909,1.0,0.0
728,728,1.0,0.0,0.3088715757728072,0.125,0.0,0.0154685698179998,1.0,0.0
729,729,0.0,0.0,0.3591354611711485,0.0,0.0,0.4125033279383646,1.0,1.0
730,730,1.0,1.0,0.1329479768786127,0.0,0.0,0.0366707577862046,0.0,0.0
731,731,0.5,1.0,0.3465694898215631,0.0,0.0,0.0,1.0,0.0
732,732,0.5,1.0,0.2837396330736366,0.0,0.0,0.0253743101115454,1.0,0.0
733,733,0.5,1.0,0.2837396330736366,0.0,0.0,0.0253743101115454,1.0,0.0
734,734,1.0,1.0,0.3528524754963558,0.0,0.0,0.0314251071381447,1.0,0.0
735,735,1.0,0.0,0.5978889168132697,0.125,0.5,0.0670955315449519,1.0,0.0
736,736,0.0,1.0,0.4345312892686604,0.0,0.0,1.0,0.0,1.0
737,737,1.0,1.0,0.3465694898215631,0.0,0.0,0.0154115752137492,1.0,0.0
738,738,1.0,1.0,0.3465694898215631,0.0,0.0,0.0154115752137492,1.0,0.0
739,739,0.0,1.0,0.3465694898215631,0.0,0.0,0.0585561002574126,1.0,1.0
740,740,0.0,1.0,0.4470972606182458,0.125,0.0,0.1539049501765661,1.0,0.0
741,741,0.0,0.0,0.2586076903744659,0.25,0.3333333333333333,0.5121218935012878,0.0,1.0
742,742,1.0,1.0,0.2963056044232219,0.125,0.0,0.0314251071381447,1.0,0.0
743,743,1.0,1.0,0.3842674038703191,0.0,0.0,0.0154685698179998,1.0,1.0
744,744,0.0,1.0,0.8743402865041467,0.125,0.1666666666666666,0.1385827706092098,1.0,0.0
745,745,1.0,1.0,0.1957778336265393,0.125,0.1666666666666666,0.0395253676737535,1.0,0.0
746,746,0.5,0.0,0.3717014325207338,0.0,0.0,0.0253743101115454,1.0,1.0
747,747,0.0,1.0,0.2334757476752953,0.125,0.0,0.1036442974556203,1.0,0.0
748,748,1.0,1.0,0.3842674038703191,0.0,0.0,0.0151269925664982,0.5,0.0
749,749,0.5,0.0,0.0449861774315154,0.125,0.1666666666666666,0.0448930101973496,1.0,1.0
750,750,1.0,1.0,0.0701181201306861,0.0,0.1666666666666666,0.0243495783570407,1.0,1.0
751,751,1.0,1.0,0.4093993465694898,0.0,0.0,0.0185427650815139,1.0,0.0
752,752,1.0,1.0,0.2837396330736366,0.0,0.0,0.0154115752137492,1.0,0.0
753,753,0.5,0.0,0.5978889168132697,0.125,0.3333333333333333,0.1268715505577273,1.0,1.0
754,754,0.5,1.0,0.0031414928373963,0.125,0.1666666666666666,0.028302115124416,1.0,1.0
755,755,1.0,1.0,0.3465694898215631,0.0,0.0,0.0152163882128912,1.0,0.0
756,756,0.5,1.0,0.22090977632571,0.0,0.0,0.0224465050986748,1.0,0.0
757,757,1.0,1.0,0.4219653179190751,0.0,0.0,0.0157125535690723,1.0,0.0
758,758,0.0,0.0,0.4093993465694898,0.0,0.0,0.1688367557422063,1.0,1.0
759,759,1.0,1.0,0.3465694898215631,0.0,0.0,0.028302115124416,1.0,0.0
760,760,1.0,1.0,0.5099271173661725,0.0,0.0,0.0139070738111354,1.0,0.0
761,761,1.0,1.0,0.2460417190248806,0.0,0.0,0.0141104586660295,0.0,1.0
762,762,0.0,0.0,0.4470972606182458,0.125,0.3333333333333333,0.2342244010296504,1.0,1.0
763,763,1.0,1.0,0.1957778336265393,0.0,0.0,0.0151757893167127,1.0,0.0
764,764,0.0,0.0,0.6355868308620256,0.125,0.0,0.1521644676899149,1.0,1.0
765,765,0.0,1.0,0.3465694898215631,0.0,0.0,0.0772940523397846,0.0,0.0
766,766,1.0,0.0,0.3779844181955265,0.0,0.0,0.0151269925664982,0.5,0.0
767,767,1.0,1.0,0.3465694898215631,0.125,0.0,0.0471376607072171,0.5,0.0
768,768,1.0,1.0,0.3968333752199044,0.0,0.0,0.0163225129467537,1.0,0.0
769,769,1.0,1.0,0.2963056044232219,0.0,0.0,0.0185427650815139,1.0,0.0
770,770,1.0,1.0,0.5978889168132697,0.0,0.0,0.0153303774213923,1.0,0.0
771,771,0.5,0.0,0.7109826589595376,0.0,0.0,0.0204946350900944,1.0,0.0
772,772,1.0,1.0,0.3465694898215631,0.0,0.0,0.0141022608119935,0.0,0.0
773,773,0.5,0.0,0.6732847449107816,0.125,0.5,0.0448930101973496,1.0,1.0
774,774,1.0,1.0,0.22090977632571,0.0,0.0,0.0151269925664982,1.0,0.0
775,775,1.0,1.0,0.3465694898215631,0.0,0.0,0.0151269925664982,0.5,0.0
776,776,1.0,0.0,0.0575521487811007,0.0,0.0,0.0243495783570407,1.0,1.0
777,777,1.0,1.0,0.3465694898215631,0.0,0.0,0.015102594191391,0.5,0.0
778,778,0.0,0.0,0.5350590600653431,0.0,0.1666666666666666,0.4125033279383646,1.0,1.0
779,779,1.0,0.0,0.1580799195777833,0.0,0.0,0.0141104586660295,0.0,1.0
780,780,0.0,0.0,0.2083438049761246,0.125,0.0,0.1112565904890839,1.0,1.0
781,781,0.0,1.0,0.3591354611711485,0.0,0.0,0.0585561002574126,1.0,0.0
782,782,1.0,1.0,0.3465694898215631,0.125,0.3333333333333333,0.0457713517012108,1.0,0.0
783,783,1.0,1.0,0.3088715757728072,0.0,0.0,0.0137606835604919,1.0,0.0
784,784,1.0,1.0,0.3088715757728072,0.0,0.0,0.014151057562208,1.0,0.0
785,785,1.0,0.0,0.22090977632571,0.0,0.0,0.0146308272103171,1.0,1.0
786,786,1.0,1.0,0.0952500628298567,0.5,0.1666666666666666,0.0568482139999047,0.5,0.0
787,787,1.0,1.0,0.0072882633827594,0.125,0.3333333333333333,0.0401597254265421,1.0,1.0
788,788,0.0,1.0,0.5727569741140991,0.0,0.0,0.1545881046795693,0.0,0.0
789,789,1.0,1.0,0.3465694898215631,0.0,0.0,0.0151269925664982,0.5,0.0
790,790,0.5,1.0,0.1957778336265393,0.0,0.0,0.0507486202230909,1.0,0.0
791,791,1.0,0.0,0.3465694898215631,1.0,0.3333333333333333,0.1357525590967682,1.0,0.0
792,792,0.0,1.0,0.3465694898215631,0.0,0.0,0.0599142114093828,0.0,0.0
793,793,1.0,1.0,0.3088715757728072,0.0,0.0,0.0154115752137492,1.0,0.0
794,794,0.5,1.0,0.4847951746670017,0.0,0.0,0.0253743101115454,1.0,0.0
795,795,0.0,0.0,0.610454888162855,0.0,0.0,0.0506104278264834,1.0,1.0
796,796,1.0,0.0,0.3842674038703191,0.0,0.0,0.0169486728455063,1.0,1.0
797,797,1.0,1.0,0.3717014325207338,0.0,0.0,0.0141104586660295,0.0,0.0
798,798,1.0,0.0,0.3717014325207338,0.125,0.1666666666666666,0.0471376607072171,1.0,0.0
799,799,0.5,1.0,0.4219653179190751,0.0,0.0,0.0253743101115454,1.0,0.0
800,800,0.5,0.0,0.3842674038703191,0.125,0.1666666666666666,0.051236587725236,1.0,1.0
801,801,0.0,1.0,0.1329479768786127,0.125,0.3333333333333333,0.2342244010296504,1.0,1.0
802,802,1.0,1.0,0.0,0.0,0.1666666666666666,0.0166234913020768,0.0,1.0
803,803,1.0,1.0,0.3340035184719778,0.0,0.0,0.0136142933098484,1.0,1.0
804,804,1.0,1.0,0.3842674038703191,0.0,0.0,0.0151757893167127,1.0,0.0
805,805,0.0,1.0,0.4847951746670017,0.0,0.0,0.0,1.0,0.0
806,806,1.0,0.0,0.22090977632571,0.0,0.0,0.0151757893167127,1.0,0.0
807,807,0.5,1.0,0.4847951746670017,0.0,0.0,0.0253743101115454,1.0,0.0
808,808,0.0,0.0,0.4093993465694898,0.125,0.0,0.1036442974556203,1.0,1.0
809,809,1.0,1.0,0.3214375471223925,0.0,0.0,0.015395374692678,1.0,0.0
810,810,1.0,1.0,0.4847951746670017,0.0,0.0,0.0471376607072171,1.0,0.0
811,811,0.5,1.0,0.4345312892686604,0.0,0.0,0.0204946350900944,1.0,0.0
812,812,1.0,0.0,0.0701181201306861,0.5,0.3333333333333333,0.0610447345183526,1.0,0.0
813,813,1.0,1.0,0.3779844181955265,0.0,0.0,0.0157125535690723,1.0,0.0
814,814,0.0,1.0,0.3465694898215631,0.0,0.0,0.0,1.0,0.0
815,815,1.0,0.0,0.2837396330736366,0.0,0.0,0.0154685698179998,1.0,0.0
816,816,0.5,1.0,0.3842674038703191,0.125,0.1666666666666666,0.0722273881715115,0.0,0.0
817,817,1.0,1.0,0.5350590600653431,0.0,0.0,0.0125895615553437,1.0,0.0
818,818,1.0,1.0,0.1203820055290273,0.375,0.3333333333333333,0.0544571732393937,1.0,0.0
819,819,0.0,0.0,0.648152802211611,0.125,0.1666666666666666,0.1824998458022693,1.0,1.0
820,820,1.0,1.0,0.3340035184719778,0.0,0.0,0.0169080739493278,1.0,1.0
821,821,0.0,1.0,0.4722292033174164,0.0,0.0,0.0,1.0,0.0
822,822,1.0,0.0,0.3340035184719778,0.0,0.1666666666666666,0.0243495783570407,1.0,1.0
823,823,1.0,1.0,0.0198542347323448,0.5,0.1666666666666666,0.0774648409655354,1.0,0.0
824,824,1.0,1.0,0.3465694898215631,0.0,0.0,0.0135654965596339,0.5,0.0
825,825,1.0,1.0,0.3465694898215631,0.0,0.0,0.1102724576307577,1.0,0.0
826,826,0.5,1.0,0.0072882633827594,0.0,0.3333333333333333,0.0722273881715115,0.0,1.0
827,827,1.0,1.0,0.3465694898215631,0.0,0.0,0.0151269925664982,0.5,1.0
828,828,1.0,0.0,0.183211862276954,0.125,0.0,0.0282127194780231,0.0,1.0
829,829,0.5,1.0,0.0051520482533299,0.125,0.1666666666666666,0.0365975626608828,1.0,1.0
830,830,1.0,1.0,0.3465694898215631,0.0,0.0,0.0141104586660295,0.0,0.0
831,831,1.0,1.0,0.2837396330736366,0.0,0.0,0.0153303774213923,1.0,0.0
832,832,1.0,1.0,0.22090977632571,0.0,0.0,0.0162005210712174,1.0,0.0
833,833,0.0,0.0,0.4847951746670017,0.125,0.1666666666666666,0.1623141917345331,0.0,1.0
834,834,1.0,1.0,0.2586076903744659,0.0,0.0,0.0169080739493278,1.0,0.0
835,835,1.0,1.0,0.3465694898215631,0.0,0.0,0.0157125535690723,1.0,0.0
836,836,1.0,1.0,0.3968333752199044,0.0,0.0,0.1102724576307577,1.0,1.0
837,837,0.0,1.0,0.3465694898215631,0.0,0.0,0.0579705392548384,0.0,1.0
838,838,1.0,1.0,0.2460417190248806,0.0,0.0,0.0154685698179998,1.0,0.0
839,839,0.5,1.0,0.1957778336265393,0.0,0.0,0.0204946350900944,1.0,0.0
840,840,0.0,0.0,0.3717014325207338,0.0,0.0,0.060507970265993,0.0,1.0
841,841,1.0,1.0,0.4282483035938678,0.0,0.0,0.0125651631802364,0.0,0.0
842,842,1.0,1.0,0.2083438049761246,0.0,0.0,0.0169080739493278,1.0,0.0
843,843,1.0,1.0,0.5224930887157577,0.0,0.0,0.0147366185647821,1.0,0.0
844,844,1.0,1.0,0.3465694898215631,1.0,0.3333333333333333,0.1357525590967682,1.0,0.0
845,845,1.0,1.0,0.4345312892686604,0.0,0.0,0.0154115752137492,0.0,0.0
846,846,0.5,1.0,0.3465694898215631,0.0,0.1666666666666666,0.0644117102831538,1.0,0.0
847,847,0.0,0.0,0.3465694898215631,0.125,0.0,0.1739198156185515,0.0,1.0
848,848,1.0,1.0,0.0449861774315154,0.5,0.3333333333333333,0.0610447345183526,1.0,0.0
849,849,1.0,1.0,0.924604171902488,0.0,0.0,0.0151757893167127,1.0,0.0
850,850,1.0,0.0,0.107816034179442,0.125,0.1666666666666666,0.0297578197768153,0.0,0.0
851,851,0.0,0.0,0.1957778336265393,0.0,0.1666666666666666,0.0769036783380685,1.0,1.0
852,852,0.5,0.0,0.5476250314149284,0.125,0.0,0.0507486202230909,1.0,0.0
853,853,1.0,0.0,0.22090977632571,0.0,0.1666666666666666,0.0182499845802269,1.0,1.0
854,854,0.0,0.0,0.5601910027645137,0.125,0.1666666666666666,0.3217983671436256,1.0,1.0
855,855,0.0,1.0,0.6355868308620256,0.0,0.0,0.0518221487278101,1.0,1.0
856,856,1.0,0.0,0.2963056044232219,0.0,0.5,0.0375896981862443,0.0,1.0
857,857,1.0,1.0,0.3465694898215631,0.0,0.0,0.0141104586660295,0.0,0.0
858,858,1.0,1.0,0.5099271173661725,0.25,0.0,0.0275375676420551,1.0,0.0
859,859,0.5,1.0,0.2586076903744659,0.125,0.0,0.0224465050986748,1.0,0.0
860,860,0.0,0.0,0.5978889168132697,0.0,0.0,0.0506104278264834,1.0,1.0
861,861,1.0,0.0,0.3465694898215631,1.0,0.3333333333333333,0.1357525590967682,1.0,0.0
862,862,0.5,1.0,0.2963056044232219,0.0,0.0,0.0253743101115454,1.0,0.0
863,863,0.5,0.0,0.5224930887157577,0.0,0.0,0.0253743101115454,1.0,1.0
864,864,0.5,0.0,0.3340035184719778,0.125,0.0,0.02704960013991,0.0,1.0
865,865,0.0,1.0,0.3842674038703191,0.0,0.0,0.0985612375792752,1.0,0.0
866,866,1.0,1.0,0.3465694898215631,0.0,0.0,0.0185427650815139,1.0,0.0
867,867,1.0,1.0,0.0449861774315154,0.125,0.1666666666666666,0.0217307543665283,1.0,1.0
868,868,1.0,1.0,0.3214375471223925,0.0,0.0,0.0154115752137492,1.0,0.0
869,869,0.0,0.0,0.5853229454636844,0.125,0.1666666666666666,0.1025789668049371,1.0,1.0
870,870,0.0,1.0,0.4093993465694898,0.0,0.0,0.0097593500429021,1.0,0.0
871,871,1.0,1.0,0.5853229454636844,0.0,0.0,0.0175668300772237,1.0,0.0
872,872,0.5,0.0,0.3465694898215631,0.125,0.0,0.04684488020593,0.0,1.0
873,873,1.0,0.0,0.183211862276954,0.0,0.0,0.0141022608119935,0.0,1.0
874,874,1.0,1.0,0.2460417190248806,0.0,0.0,0.0192177217304811,1.0,0.0
875,875,1.0,1.0,0.2334757476752953,0.0,0.0,0.0154115752137492,1.0,0.0
876,876,1.0,1.0,0.3465694898215631,0.0,0.0,0.0154115752137492,1.0,0.0
877,877,0.0,0.0,0.6984166876099522,0.0,0.1666666666666666,0.1623141917345331,0.0,1.0
878,878,0.5,0.0,0.3088715757728072,0.0,0.1666666666666666,0.0507486202230909,1.0,1.0
879,879,1.0,1.0,0.4093993465694898,0.0,0.0,0.0154115752137492,1.0,0.0
880,880,1.0,0.0,0.2711736617240512,0.0,0.0,0.0205272313192377,1.0,0.0
881,881,0.5,1.0,0.3465694898215631,0.0,0.0,0.0204946350900944,1.0,0.0
882,882,1.0,1.0,0.3088715757728072,0.0,0.0,0.0137606835604919,1.0,0.0
883,883,1.0,0.0,0.4847951746670017,0.0,0.8333333333333333,0.0568482139999047,0.5,0.0
884,884,0.5,1.0,0.3340035184719778,0.0,0.0,0.0253743101115454,1.0,0.0
885,885,0.0,0.0,0.2334757476752953,0.0,0.0,0.0585561002574126,1.0,1.0
886,886,1.0,0.0,0.3465694898215631,0.125,0.3333333333333333,0.0457713517012108,1.0,0.0
887,887,0.0,1.0,0.3214375471223925,0.0,0.0,0.0585561002574126,0.0,1.0
888,888,1.0,1.0,0.3968333752199044,0.0,0.0,0.0151269925664982,0.5,0.0
889,572,0.9090073829612466,0.0,0.3602904172463563,0.0,0.0,0.01699185304860016,0.5909926170387534,1.0
